id,fecha,año,mes,semana,turno,maquina,sintoma,areas,minutos,observaciones
L1,12-07-2023,2023,jul,29,Turno Día,Sopladora,Caudal insuficiente refrigeración moldes,Paros Menores,3.43,
L4,12-07-2023,2023,jul,29,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,3.25,
L1,12-07-2023,2023,jul,29,Turno Día,Sopladora,Caudal insuficiente refrigeración moldes,Paros Menores,3,
L4,13-07-2023,2023,jul,29,Turno Día,Encajonadora,Cambio de tulipas - Encajonadora,Mecánico,25.31,
L1,13-07-2023,2023,jul,29,Turno Día,Llenadora,Defectos Nudos PLC,Mecánico,11.3,
L1,14-07-2023,2023,jul,29,Turno Día,Tunel,Caída de botellas. ajuste de traspasos,Mecánico,21.15,
L1,14-07-2023,2023,jul,29,Turno Día,Sopladora,Problema de presoplado (botellas defectuosas),Mecánico,15.19,
L1,14-07-2023,2023,jul,29,Turno Día,Tunel,Ajuste de casette - Mantenimiento,Paros Menores,6.97,
L3,14-07-2023,2023,jul,29,Turno Día,Codificador,cabezal sucio,Paros Menores,6.4,
L4,14-07-2023,2023,jul,29,Turno Día,Omnivision,Ajuste eléctrico o mecánico,Paros Menores,2.4,
L4,14-07-2023,2023,jul,29,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.8,
L4,14-07-2023,2023,jul,29,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,1.15,
L1,15-07-2023,2023,jul,29,Turno Día,Paletizadora,Trabamiento de paletas,Mecánico,82.46,
L1,15-07-2023,2023,jul,29,Turno Día,Robopac,Falla barrera de seguridad,Eléctrico,28.1,
L4,15-07-2023,2023,jul,29,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Mecánico,24.5,
L4,15-07-2023,2023,jul,29,Turno Día,Lavadora de Botellas,Caída de automático - Lavadora de Botellas,Eléctrico,15.65,
L1,15-07-2023,2023,jul,29,Turno Día,Tunel,Cambio o reparación de sensor - Túnel,Eléctrico,11.96,
L1,15-07-2023,2023,jul,29,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,7.97,
L4,15-07-2023,2023,jul,29,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,6.85,
L4,15-07-2023,2023,jul,29,Turno Día,Transporte,Caída de envase Salida lavadora,Paros Menores,5.42,
L3,15-07-2023,2023,jul,29,Turno Día,Codificador,cabezal sucio,Paros Menores,5.06,
L4,15-07-2023,2023,jul,29,Turno Día,Omnivision,Ajuste eléctrico o mecánico,Paros Menores,1.48,
L4,17-07-2023,2023,jul,30,Turno Día,Omnivision,Ajuste eléctrico o mecánico,Eléctrico,33.99,
L1,17-07-2023,2023,jul,30,Turno Día,Llenadora,Reparación de pinzas por corte de resorte,Mecánico,16.69,
L4,17-07-2023,2023,jul,30,Turno Día,Llenadora,Limpieza de la camara de alivio,Mecánico,15.66,
L1,17-07-2023,2023,jul,30,Turno Día,Sopladora,Caudal insuficiente refrigeración moldes,Eléctrico,10.2,
L4,17-07-2023,2023,jul,30,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,8.95,
L4,17-07-2023,2023,jul,30,Turno Día,Llenadora,Limpieza válvula de llenado - Mantenimiento,Paros Menores,7.23,
L1,17-07-2023,2023,jul,30,Turno Día,Robopac,Problema carga de batería,Paros Menores,5.4,
L4,17-07-2023,2023,jul,30,Turno Día,Llenadora,Reparación - Llenadora,Paros Menores,3.6,
L3,17-07-2023,2023,jul,30,Turno Día,Etiquetadora,Cambio de Sensor - Etiquetadora,Paros Menores,3.58,
L4,17-07-2023,2023,jul,30,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,2.62,
L4,17-07-2023,2023,jul,30,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,2.25,
L1,17-07-2023,2023,jul,30,Turno Día,Sopladora,Trabamiento de Preformas,Paros Menores,1.19,
L3,18-07-2023,2023,jul,30,Turno Día,Etiquetadora,Cambio o reparación de sensor - Etiquetadora,Eléctrico,16.68,
L1,18-07-2023,2023,jul,30,Turno Día,Tunel,Ajuste de casette - Mantenimiento,Mecánico,16.19,
L4,18-07-2023,2023,jul,30,Turno Día,Llenadora,Limpieza de la camara de alivio,Paros Menores,5.85,
L1,18-07-2023,2023,jul,30,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,3,
L4,18-07-2023,2023,jul,30,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.3,
L1,19-07-2023,2023,jul,30,Turno Día,Paletizadora,Caída de automático - Paletizadora,Eléctrico,19.13,
L4,19-07-2023,2023,jul,30,Turno Día,Llenadora,Espumado al inicio de proceso,Mecánico,18.26,
L3,19-07-2023,2023,jul,30,Turno Día,Decapsuladora,Cambio Piñon de Cabezal,Mecánico,10.65,
L1,19-07-2023,2023,jul,30,Turno Día,Transporte,Caída de automático - Transporte,Paros Menores,7.56,
L4,19-07-2023,2023,jul,30,Turno Día,Mixer,Presión de Co2 - Mantenimiento,Paros Menores,7.23,
L3,19-07-2023,2023,jul,30,Turno Día,Llenadora,Cambio de resorte en pinza de maquina llenadora,Paros Menores,5.49,
L3,19-07-2023,2023,jul,30,Turno Día,Etiquetadora,Cambio o reparación de sensor - Etiquetadora,Paros Menores,4.64,
L1,19-07-2023,2023,jul,30,Turno Día,Tunel,Falla en motor,Paros Menores,4.62,
L1,19-07-2023,2023,jul,30,Turno Día,Sopladora,Trabamiento de Preformas,Paros Menores,3.15,
L4,19-07-2023,2023,jul,30,Turno Día,Transporte,Cambio o reparación de sensor - Transporte,Paros Menores,1.15,
L4,20-07-2023,2023,jul,30,Turno Día,Etiquetadora,Falla Etiquetadora,Eléctrico,56.57,
L1,21-07-2023,2023,jul,30,Turno Día,Sopladora,Desempolvado,Mecánico,23.47,
L1,21-07-2023,2023,jul,30,Turno Día,Sopladora,Desempolvado,Mecánico,10.58,
L1,21-07-2023,2023,jul,30,Turno Día,Prime,Trabamiento de producto,Paros Menores,9.39,
L1,21-07-2023,2023,jul,30,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,6.27,
L1,21-07-2023,2023,jul,30,Turno Día,Sopladora,Bloqueo de molde N° 3,Paros Menores,5.43,
L1,21-07-2023,2023,jul,30,Turno Día,Llenadora,Espumado al inicio de proceso,Paros Menores,3.58,
L4,21-07-2023,2023,jul,30,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,2.28,
L4,22-07-2023,2023,jul,30,Turno Día,Encajonadora,Se cae seguro del tope de cajas,Mecánico,18.26,
L4,22-07-2023,2023,jul,30,Turno Día,Llenadora,Espumado al inicio de proceso,Mecánico,11.9,
L1,22-07-2023,2023,jul,30,Turno Día,Paletizadora,Caída de automático - Paletizadora,Paros Menores,6.75,
L4,22-07-2023,2023,jul,30,Turno Día,Encajonadora,Se cae seguro del tope de cajas,Paros Menores,6.32,
L1,22-07-2023,2023,jul,30,Turno Día,Sopladora,Desempolvado,Paros Menores,3.86,
L4,22-07-2023,2023,jul,30,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,3.75,
L1,22-07-2023,2023,jul,30,Turno Día,Sopladora,Desempolvado,Paros Menores,3.05,
L4,22-07-2023,2023,jul,30,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,2.05,
L4,25-07-2023,2023,jul,31,Turno Día,Mixer,Brix jarabe bajo,Eléctrico,11.93,
L4,25-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Mecánico,11.63,
L4,25-07-2023,2023,jul,31,Turno Día,Omnivision,Ajuste eléctrico o mecánico,Eléctrico,10.72,
L4,25-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,7.45,
L4,25-07-2023,2023,jul,31,Turno Día,Miho,Mantención equipo Miho,Paros Menores,7.2,
L4,25-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,5.35,
L4,25-07-2023,2023,jul,31,Turno Día,Mixer,Brix jarabe bajo,Paros Menores,2.75,
L4,25-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,2.73,
L1,25-07-2023,2023,jul,31,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,2.59,
L4,25-07-2023,2023,jul,31,Turno Día,Mixer,Brix jarabe bajo,Paros Menores,2.25,
L4,25-07-2023,2023,jul,31,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,1.45,
L4,25-07-2023,2023,jul,31,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,1.35,
L4,25-07-2023,2023,jul,31,Turno Día,Omnivision,Falla Servomotor,Paros Menores,1.2,
L4,25-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.15,
L4,25-07-2023,2023,jul,31,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,0.93,
L4,25-07-2023,2023,jul,31,Turno Día,Omnivision,Ajuste eléctrico o mecánico,Paros Menores,0.9,
L4,25-07-2023,2023,jul,31,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,0.3,
L4,26-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Mecánico,10.4,
L4,26-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,7.58,
L4,26-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,6.85,
L4,26-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,5.35,
L4,26-07-2023,2023,jul,31,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,3.95,
L1,26-07-2023,2023,jul,31,Turno Día,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,2.07,
L1,26-07-2023,2023,jul,31,Turno Día,Transporte,Falla de Motor - Transporte,Paros Menores,2,
L4,26-07-2023,2023,jul,31,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.9,
L1,31-07-2023,2023,jul,32,Turno Día,Sopladora,Desempolvado,Mecánico,16.2,
L1,31-07-2023,2023,jul,32,Turno Día,Robopac,Corte de Film en Robopack,Paros Menores,4.45,
L1,01-08-2023,2023,ago,32,Turno Día,Sopladora,Desempolvado Revisión y ajuste de entrada PREFORMAS,Mecánico,15.35,
L1,01-08-2023,2023,ago,32,Turno Día,Robopac,Problema carga de batería,Paros Menores,5.51,
L1,01-08-2023,2023,ago,32,Turno Día,Sopladora,Desempolvado Revisión y ajuste de entrada PREFORMAS,Paros Menores,3.74,
L1,03-08-2023,2023,ago,32,Turno Día,Paletizadora,Ajuste o cambio de sensor - Paletizadora,Eléctrico,10.6,
L1,03-08-2023,2023,ago,32,Turno Noche,Tunel,Cambio o reparación de sensor - Túnel,Paros Menores,9.4,
L1,03-08-2023,2023,ago,32,Turno Noche,Tunel,Ajuste de Sensor en Las Puertas,Paros Menores,8.06,
L1,03-08-2023,2023,ago,32,Turno Día,Capsuladora,Tapa girada cabezal N° 10,Paros Menores,3.43,
L1,03-08-2023,2023,ago,32,Turno Día,Paletizadora,Ajuste o cambio de sensor - Paletizadora,Paros Menores,1.75,
L1,03-08-2023,2023,ago,32,Turno Noche,Tunel,Ajuste de Sensor en Las Puertas,Paros Menores,1.63,
L1,04-08-2023,2023,ago,32,Turno Noche,Tunel,Producto desplazado salida recubrimiento - Mantenimiento,Mecánico,22.66,
L1,04-08-2023,2023,ago,32,Turno Noche,Tunel,problema casette sincronización y ajuste punto cero,Paros Menores,9.95,
L1,04-08-2023,2023,ago,32,Turno Día,Sopladora,Bloqueo de molde N° 1,Paros Menores,8.9,
L1,04-08-2023,2023,ago,32,Turno Noche,Paletizadora,Ajuste o cambio de sensor - Paletizadora,Paros Menores,6.82,
L1,04-08-2023,2023,ago,32,Turno Día,Tunel,Falla en motor,Paros Menores,3.36,
L1,04-08-2023,2023,ago,32,Turno Día,Transporte,Caída de automático - Transporte,Paros Menores,2.47,
L1,04-08-2023,2023,ago,32,Turno Noche,Prime,Ajuste de parámetros por electrico,Paros Menores,0.72,
L1,05-08-2023,2023,ago,32,Turno Noche,Sopladora,Limitador de desempolvado disparado,Mecánico,51.86,
L1,05-08-2023,2023,ago,32,Turno Noche,Sopladora,Limitador de desempolvado disparado,Mecánico,35.69,
L3,05-08-2023,2023,ago,32,Turno Día,Decapsuladora,Cambio o reparacion de cadenas,Mecánico,32.65,
L1,05-08-2023,2023,ago,32,Turno Noche,Sopladora,Limitador de desempolvado disparado,Mecánico,20,
L1,05-08-2023,2023,ago,32,Turno Noche,Sopladora,Problema compresor de alta,Eléctrico,12.77,
L1,05-08-2023,2023,ago,32,Turno Noche,Prime,Ajuste de parámetros por electrico,Paros Menores,8.31,
L1,05-08-2023,2023,ago,32,Turno Día,Sopladora,Trabamiento de Preformas,Paros Menores,1.12,
L1,05-08-2023,2023,ago,32,Turno Noche,Sopladora,Limitador de desempolvado disparado,Paros Menores,1.08,
L1,05-08-2023,2023,ago,32,Turno Día,Sopladora,Trabamiento de Preformas,Paros Menores,0.99,
L3,05-08-2023,2023,ago,32,Turno Día,Decapsuladora,Cambio o reparacion de cadenas,Paros Menores,0.98,
L4,07-08-2023,2023,ago,33,Turno Día,Llenadora,Cambio o reparación de pedestales,Mecánico,16.8,Se revisa pedestal n°60
L1,07-08-2023,2023,ago,33,Turno Día,Tunel,Caída de botellas. ajuste de traspasos,Mecánico,11.85,cadena genera caida de botella en transporte 
L4,07-08-2023,2023,ago,33,Turno Día,Llenadora,Pruebas realizadas por técnico Sidel - Llenadora,Mecánico,10.2,
L1,07-08-2023,2023,ago,33,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,4.38,
L4,07-08-2023,2023,ago,33,Turno Día,Capsuladora,Trancón de tapas en pista de bajada - Mantenimiento,Paros Menores,4.1,
L1,07-08-2023,2023,ago,33,Turno Noche,Sopladora,Presión de soplado insuficiente,Paros Menores,3.72,
L1,07-08-2023,2023,ago,33,Turno Noche,Llenadora,Espumado al inicio de proceso,Paros Menores,3,
L4,07-08-2023,2023,ago,33,Turno Día,Llenadora,Pruebas realizadas por técnico Sidel - Llenadora,Paros Menores,2.6,
L4,07-08-2023,2023,ago,33,Turno Día,Llenadora,Cambio o reparación de pedestales,Paros Menores,2,
L4,07-08-2023,2023,ago,33,Turno Día,Llenadora,Pruebas realizadas por técnico Sidel - Llenadora,Paros Menores,1.85,
L3,08-08-2023,2023,ago,33,Turno Noche,Llenadora,Reparación - Llenadora,Mecánico,38.75,Empaquetadura rota
L3,08-08-2023,2023,ago,33,Turno Noche,Llenadora,Reparación - Llenadora,Mecánico,32.39,Empaquetadura rota
L1,08-08-2023,2023,ago,33,Turno Día,Sopladora,Trabamiento de elevador de preformas,Mecánico,18.64,preforma trabada entre cinta y rodillo
L4,08-08-2023,2023,ago,33,Turno Día,Transporte,Regulación de velocidad,Eléctrico,14.35,Transporte llegada a codificador reduce su velocidad provocando que envase lleno comience a chocar.
L3,08-08-2023,2023,ago,33,Turno Noche,Desencajonadora,Cajas giradas - Desencajonadora,Eléctrico,10.82,acusa falla caja girada en la pantalla 
L4,08-08-2023,2023,ago,33,Turno Día,Codificador,Ajuste por cambio de formato - Codificador,Paros Menores,9.05,REGULACIÓN DE ALTURA DE CODIFICADOR
L1,08-08-2023,2023,ago,33,Turno Día,Prime,Trabamiento de producto,Paros Menores,4.7,
L4,08-08-2023,2023,ago,33,Turno Día,Paletizadora,Cajas giradas - Paletizadora,Paros Menores,3.35,ELECTROVALVULA DEFECTUOSA
L3,08-08-2023,2023,ago,33,Turno Noche,Desencajonadora,Cajas giradas - Desencajonadora,Paros Menores,2.98,
L4,08-08-2023,2023,ago,33,Turno Día,Paletizadora,Cajas giradas - Paletizadora,Paros Menores,2.8,ELECTROVALVULA DEFECTUOSA
L3,08-08-2023,2023,ago,33,Turno Noche,Encajonadora,Caída de automático - Encajonadora,Paros Menores,1.74,
L4,09-08-2023,2023,ago,33,Turno Día,Desencajonadora,Cambio o reparación de electroválvula,Eléctrico,36.01,NO ES ELECTROVALVULA. SON LOS 4 CABLES
L1,09-08-2023,2023,ago,33,Turno Día,Llenadora,Cambio o reparación de pinzas - Llenadora,Mecánico,18.39,Cambio Centrador Plastico Roto . Valvula N°98.
L4,09-08-2023,2023,ago,33,Turno Día,Desencajonadora,Falla contactor - Desencajonadora,Eléctrico,17.98,FALLA DEBIDO A CORTE
L4,09-08-2023,2023,ago,33,Turno Día,Transporte,Transporte lleno reparación cadena,Mecánico,17.38,Golpes en cadena / Cadena larga
L4,09-08-2023,2023,ago,33,Turno Día,Desencajonadora,Cambio o reparación de electroválvula,Paros Menores,6,
L4,09-08-2023,2023,ago,33,Turno Día,Paletizadora,Cambio o reparación de sensor - Paletizadora,Paros Menores,4.75,
L4,09-08-2023,2023,ago,33,Turno Día,Transporte,Caída de env. transp. lleno salida llenadora,Paros Menores,4.18,
L4,09-08-2023,2023,ago,33,Turno Día,Paletizadora,Ajuste o cambio de sensor - Paletizadora,Paros Menores,3.9,
L1,09-08-2023,2023,ago,33,Turno Noche,Capsuladora,Tapa girada cabezal N° 10,Paros Menores,3.4,
L4,09-08-2023,2023,ago,33,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,2.9,
L4,09-08-2023,2023,ago,33,Turno Día,Paletizadora,Ajuste o cambio de sensor - Paletizadora,Paros Menores,1.95,
L4,09-08-2023,2023,ago,33,Turno Día,Desencajonadora,Cambio o reparación de electroválvula,Paros Menores,1.7,
L4,09-08-2023,2023,ago,33,Turno Día,Paletizadora,Ajuste o cambio de sensor - Paletizadora,Paros Menores,1.5,
L4,10-08-2023,2023,ago,33,Turno Día,Coronador,Reparación - Coronador,Mecánico,45.96,Ajuste post Mantención coronador quiebra botellas
L1,10-08-2023,2023,ago,33,Turno Noche,Etiquetadora,Falla Etiquetadora,Mecánico,30,correa carrusel cortada por falta de mtto
L1,10-08-2023,2023,ago,33,Turno Día,Etiquetadora,Falla Etiquetadora,Mecánico,30,Cambio Correa Carrusel
L4,10-08-2023,2023,ago,33,Turno Día,Coronador,Reparación - Coronador,Mecánico,19.31,Ajuste post Mantención coronador quiebra botellas
L4,10-08-2023,2023,ago,33,Turno Día,Coronador,Reparación - Coronador,Mecánico,15.32,Ajuste post Mantención coronador quiebra botellas
L4,10-08-2023,2023,ago,33,Turno Día,Transporte,Transporte vacío se sale cadena - Transporte,Mecánico,14.63,Piñones en mal estado 
L4,10-08-2023,2023,ago,33,Turno Día,Mixer,Baja nivel vaso de jarabe,Eléctrico,11.7,Error en termino de producción (corte) mixer acciona drenado de llenadora y no realiza arrastre de jarabe desde cañería sala de jarabe.
L1,10-08-2023,2023,ago,33,Turno Día,Sopladora,Bloqueo de molde N° 8,Paros Menores,7.91,Limpieza y Regulacion Bloqueo Molde N°8
L4,10-08-2023,2023,ago,33,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,4.3,
L4,10-08-2023,2023,ago,33,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,3.6,
L4,10-08-2023,2023,ago,33,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,2.93,
L4,10-08-2023,2023,ago,33,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,2.68,
L4,10-08-2023,2023,ago,33,Turno Día,Mixer,Baja nivel vaso de jarabe,Paros Menores,2.53,
L4,10-08-2023,2023,ago,33,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,2.28,
L4,10-08-2023,2023,ago,33,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,2.25,
L4,10-08-2023,2023,ago,33,Turno Día,Llenadora,Ajuste o cambio de sensor - Llenadora,Paros Menores,1.88,Revisión de sensor desenfocado (de cip).
L4,11-08-2023,2023,ago,33,Turno Día,Mixer,Error de Mezcla,Eléctrico,51.87,15 MINUTOS. válvula con problemas
L1,11-08-2023,2023,ago,33,Turno Día,Paletizadora,Cambio o reparación de rodillos,Mecánico,38.9,Rodillos trabados. no traccionan con correa motriz.
L1,11-08-2023,2023,ago,33,Turno Día,Paletizadora,Cambio o reparación de rodillos,Mecánico,13.39,
L1,11-08-2023,2023,ago,33,Turno Día,Paletizadora,Cambio de rodillo en paletizadora,Mecánico,10,
L1,11-08-2023,2023,ago,33,Turno Día,Paletizadora,Cambio de rodillo en paletizadora,Paros Menores,9.65,
L1,11-08-2023,2023,ago,33,Turno Día,Sopladora,Limitador de desenpolvado disparado por trabamiento,Paros Menores,8.04,
L4,11-08-2023,2023,ago,33,Turno Día,Omnivision,Ajuste eléctrico o mecánico,Paros Menores,6.05,
L1,11-08-2023,2023,ago,33,Turno Noche,Robopac,Corte de Film en Robopack,Paros Menores,4.72,
L4,11-08-2023,2023,ago,33,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,3.95,
L4,11-08-2023,2023,ago,33,Turno Día,Transporte,Caída de envase frecuente en sala de embotellado por velocidad,Paros Menores,3,
L4,11-08-2023,2023,ago,33,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,2.83,
L4,11-08-2023,2023,ago,33,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,2.48,
L4,11-08-2023,2023,ago,33,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,2.4,
L4,11-08-2023,2023,ago,33,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,2.18,
L4,11-08-2023,2023,ago,33,Turno Día,Coronador,Trancónes reiterados pista de bajada,Paros Menores,1.8,
